Offer_ID,Student_ID,Company_ID,Offer_Date,Package_LPA,Offer_Status,Final_Selected
OFF1985,STU0463,COM051,2025-12-02,4.69,Declined,No
OFF1986,STU0461,COM051,2025-12-02,4.78,Declined,No
OFF1987,STU0990,COM051,2025-12-02,4.43,Declined,No
OFF1988,STU0355,COM051,2025-12-02,4.27,Declined,No
OFF1989,STU0964,COM051,2025-12-02,4.55,Accepted,Yes
OFF1990,STU1049,COM051,2025-12-02,4.74,Declined,No
OFF1991,STU0740,COM051,2025-12-02,4.86,Accepted,Yes
OFF1992,STU0197,COM051,2025-12-02,4.56,Accepted,Yes
OFF1993,STU0123,COM051,2025-12-02,4.76,Declined,No
OFF1994,STU0631,COM051,2025-12-02,4.33,Accepted,Yes
OFF1995,STU0947,COM051,2025-12-02,4.22,Declined,No
OFF1996,STU0437,COM051,2025-12-02,4.59,Declined,No
OFF1997,STU0314,COM051,2025-12-02,4.61,Declined,No
OFF1998,STU1024,COM052,2026-04-19,6.35,Accepted,Yes
OFF1999,STU0225,COM052,2026-04-19,6.98,Accepted,Yes
OFF2000,STU1074,COM052,2026-04-19,7.08,Accepted,Yes
OFF2001,STU0105,COM052,2026-04-19,6.91,Declined,No
OFF2002,STU0966,COM052,2026-04-19,6.27,Accepted,Yes
OFF2003,STU0144,COM052,2026-04-19,6.65,Declined,No
OFF2004,STU0694,COM052,2026-04-19,6.83,Accepted,Yes
OFF2005,STU0314,COM052,2026-04-19,6.96,Declined,No
OFF2006,STU0124,COM052,2026-04-19,6.85,Declined,No
OFF2007,STU1170,COM052,2026-04-19,6.67,Declined,No
OFF2008,STU0592,COM052,2026-04-19,6.25,Declined,No
OFF2009,STU0845,COM052,2026-04-19,6.2,Declined,No
OFF2010,STU0239,COM052,2026-04-19,6.13,Accepted,Yes
OFF2011,STU0274,COM052,2026-04-19,6.92,Declined,No
OFF2012,STU0191,COM052,2026-04-19,6.14,Declined,No
OFF2013,STU0816,COM052,2026-04-19,6.87,Declined,No
OFF2014,STU0447,COM052,2026-04-19,6.53,Declined,No
OFF2015,STU0775,COM052,2026-04-19,7.0,Declined,No
OFF2016,STU0159,COM052,2026-04-19,6.64,Accepted,Yes
OFF2017,STU0896,COM052,2026-04-19,6.7,Declined,No
OFF2018,STU0136,COM052,2026-04-19,6.08,Declined,No
OFF2019,STU0272,COM052,2026-04-19,6.12,Declined,No
OFF2020,STU0383,COM052,2026-04-19,6.62,Declined,No
OFF2021,STU0669,COM052,2026-04-19,6.49,Declined,No
OFF2022,STU0242,COM052,2026-04-19,6.41,Declined,No
OFF2023,STU0705,COM052,2026-04-19,6.39,Accepted,Yes
OFF2024,STU0678,COM052,2026-04-19,6.43,Declined,No
OFF2025,STU1026,COM052,2026-04-19,6.98,Accepted,Yes
OFF2026,STU0652,COM052,2026-04-19,6.87,Accepted,Yes
OFF2027,STU0972,COM052,2026-04-19,6.97,Declined,No
OFF2028,STU0983,COM052,2026-04-19,6.12,Accepted,Yes
OFF2029,STU0846,COM052,2026-04-19,6.52,Accepted,Yes
OFF2030,STU0416,COM052,2026-04-19,6.75,Declined,No
OFF2031,STU1140,COM052,2026-04-19,7.01,Declined,No
OFF2032,STU0536,COM052,2026-04-19,6.31,Accepted,Yes
OFF2033,STU0295,COM052,2026-04-19,6.14,Declined,No
OFF2034,STU0981,COM052,2026-04-19,6.7,Declined,No
OFF2035,STU0189,COM052,2026-04-19,6.14,Declined,No
OFF2036,STU1089,COM052,2026-04-19,6.47,Accepted,Yes
OFF2037,STU0923,COM052,2026-04-19,6.96,Declined,No
OFF2038,STU0627,COM052,2026-04-19,6.98,Declined,No
OFF2039,STU0822,COM052,2026-04-19,6.17,Declined,No
OFF2040,STU0489,COM052,2026-04-19,6.23,Declined,No
OFF2041,STU0138,COM052,2026-04-19,6.1,Declined,No
OFF2042,STU0930,COM052,2026-04-19,6.35,Accepted,Yes
OFF2043,STU0808,COM052,2026-04-19,7.03,Accepted,Yes
OFF2044,STU0348,COM052,2026-04-19,6.21,Declined,No
OFF2045,STU0304,COM052,2026-04-19,6.47,Declined,No
OFF2046,STU0602,COM052,2026-04-19,6.69,Declined,No
OFF2047,STU0671,COM052,2026-04-19,6.15,Declined,No
OFF2048,STU0153,COM052,2026-04-19,6.85,Declined,No
OFF2049,STU0650,COM052,2026-04-19,6.17,Accepted,Yes
OFF2050,STU0471,COM052,2026-04-19,6.08,Declined,No
OFF2051,STU0568,COM052,2026-04-19,6.91,Accepted,Yes
OFF2052,STU0431,COM052,2026-04-19,6.21,Declined,No
OFF2053,STU0948,COM052,2026-04-19,6.87,Declined,No
OFF2054,STU0858,COM052,2026-04-19,6.62,Declined,No
OFF2055,STU0579,COM052,2026-04-19,6.77,Accepted,Yes
OFF2056,STU0057,COM052,2026-04-19,6.46,Accepted,Yes
OFF2057,STU0588,COM052,2026-04-19,6.98,Declined,No
OFF2058,STU0776,COM052,2026-04-19,6.16,Declined,No
OFF2059,STU0172,COM052,2026-04-19,7.04,Accepted,Yes
OFF2060,STU0495,COM052,2026-04-19,6.63,Declined,No
OFF2061,STU0875,COM052,2026-04-19,6.12,Accepted,Yes
OFF2062,STU0947,COM052,2026-04-19,6.28,Declined,No
OFF2063,STU0803,COM052,2026-04-19,6.37,Declined,No
OFF2064,STU1080,COM052,2026-04-19,6.53,Declined,No
OFF2065,STU0713,COM052,2026-04-19,7.06,Declined,No
OFF2066,STU0373,COM052,2026-04-19,6.73,Declined,No
OFF2067,STU0401,COM052,2026-04-19,6.71,Accepted,Yes
OFF2068,STU0514,COM052,2026-04-19,6.72,Declined,No
OFF2069,STU0524,COM052,2026-04-19,6.2,Declined,No
OFF2070,STU0405,COM052,2026-04-19,6.4,Declined,No
OFF2071,STU0902,COM052,2026-04-19,6.79,Declined,No
OFF2072,STU0954,COM052,2026-04-19,6.24,Declined,No
OFF2073,STU0779,COM052,2026-04-19,6.27,Declined,No
OFF2074,STU0769,COM052,2026-04-19,6.17,Accepted,Yes
OFF2075,STU1056,COM052,2026-04-19,6.73,Declined,No
OFF2076,STU1058,COM052,2026-04-19,6.09,Declined,No
OFF2077,STU0310,COM052,2026-04-19,7.06,Declined,No
OFF2078,STU0355,COM052,2026-04-19,6.69,Accepted,Yes
OFF2079,STU0526,COM052,2026-04-19,6.66,Accepted,Yes
OFF2080,STU0800,COM052,2026-04-19,6.8,Accepted,Yes
OFF2081,STU1070,COM052,2026-04-19,6.33,Declined,No
OFF2082,STU0024,COM052,2026-04-19,6.49,Declined,No
OFF2083,STU1124,COM052,2026-04-19,6.27,Declined,No
OFF2084,STU0474,COM052,2026-04-19,6.05,Accepted,Yes
OFF2085,STU0668,COM052,2026-04-19,6.96,Accepted,Yes
OFF2086,STU0851,COM052,2026-04-19,6.07,Declined,No
OFF2087,STU0532,COM052,2026-04-19,6.76,Declined,No
OFF2088,STU0540,COM052,2026-04-19,6.66,Accepted,Yes
OFF2089,STU1162,COM052,2026-04-19,6.22,Declined,No
OFF2090,STU0306,COM052,2026-04-19,6.31,Declined,No
OFF2091,STU0932,COM052,2026-04-19,6.74,Accepted,Yes
OFF2092,STU0293,COM052,2026-04-19,6.54,Accepted,Yes
OFF2093,STU0001,COM052,2026-04-19,6.42,Accepted,Yes
OFF2094,STU1096,COM052,2026-04-19,6.44,Declined,No
OFF2095,STU0483,COM052,2026-04-19,6.36,Declined,No
OFF2096,STU0759,COM052,2026-04-19,6.8,Accepted,Yes
OFF2097,STU0023,COM052,2026-04-19,6.61,Declined,No
OFF2098,STU0993,COM052,2026-04-19,6.16,Declined,No
OFF2099,STU1054,COM052,2026-04-19,6.22,Declined,No
OFF2100,STU0513,COM052,2026-04-19,6.24,Accepted,Yes
OFF2101,STU0445,COM052,2026-04-19,6.75,Declined,No
OFF2102,STU0794,COM052,2026-04-19,6.05,Accepted,Yes
OFF2103,STU0287,COM052,2026-04-19,6.29,Declined,No
OFF2104,STU0577,COM052,2026-04-19,6.86,Accepted,Yes
OFF2105,STU0853,COM052,2026-04-19,6.92,Declined,No
OFF2106,STU0585,COM052,2026-04-19,6.83,Declined,No
OFF2107,STU1052,COM052,2026-04-19,6.12,Accepted,Yes
OFF2108,STU0033,COM052,2026-04-19,6.6,Accepted,Yes
OFF2109,STU0221,COM052,2026-04-19,7.06,Accepted,Yes
OFF2110,STU0905,COM052,2026-04-19,6.06,Declined,No
OFF2111,STU0088,COM052,2026-04-19,6.52,Declined,No
OFF2112,STU0494,COM052,2026-04-19,6.61,Declined,No
OFF2113,STU0301,COM052,2026-04-19,6.49,Accepted,Yes
OFF2114,STU0690,COM052,2026-04-19,6.11,Accepted,Yes
OFF2115,STU0089,COM052,2026-04-19,6.79,Declined,No
OFF2116,STU0620,COM052,2026-04-19,6.46,Accepted,Yes
OFF2117,STU0660,COM052,2026-04-19,6.98,Accepted,Yes
OFF2118,STU0839,COM052,2026-04-19,7.05,Declined,No
OFF2119,STU0786,COM052,2026-04-19,6.97,Declined,No
OFF2120,STU0059,COM052,2026-04-19,6.97,Accepted,Yes
OFF2121,STU0797,COM052,2026-04-19,7.08,Declined,No
OFF2122,STU0266,COM052,2026-04-19,7.04,Declined,No
OFF2123,STU0674,COM052,2026-04-19,6.68,Accepted,Yes
OFF2124,STU0587,COM052,2026-04-19,6.93,Declined,No
OFF2125,STU0439,COM052,2026-04-19,6.23,Accepted,Yes
OFF2126,STU0714,COM052,2026-04-19,7.02,Accepted,Yes
OFF2127,STU0251,COM052,2026-04-19,6.66,Accepted,Yes
OFF2128,STU0441,COM052,2026-04-19,7.08,Accepted,Yes
OFF2129,STU0417,COM052,2026-04-19,6.69,Accepted,Yes
OFF2130,STU0470,COM052,2026-04-19,6.4,Declined,No
OFF2131,STU1120,COM052,2026-04-19,6.9,Declined,No
OFF2132,STU0870,COM052,2026-04-19,6.64,Accepted,Yes
OFF2133,STU0482,COM052,2026-04-19,6.31,Accepted,Yes
OFF2134,STU0073,COM052,2026-04-19,7.0,Accepted,Yes
OFF2135,STU0616,COM052,2026-04-19,6.62,Declined,No
OFF2136,STU0046,COM052,2026-04-19,6.47,Accepted,Yes
OFF2137,STU1037,COM052,2026-04-19,6.59,Declined,No
OFF2138,STU0575,COM052,2026-04-19,7.01,Declined,No
OFF2139,STU0868,COM052,2026-04-19,6.89,Accepted,Yes
OFF2140,STU0232,COM052,2026-04-19,6.21,Declined,No
OFF2141,STU0571,COM052,2026-04-19,6.93,Accepted,Yes
OFF2142,STU0615,COM052,2026-04-19,6.6,Accepted,Yes
OFF2143,STU0733,COM052,2026-04-19,6.8,Declined,No
OFF2144,STU0743,COM052,2026-04-19,6.33,Declined,No
OFF2145,STU1148,COM052,2026-04-19,6.89,Declined,No
OFF2146,STU0461,COM052,2026-04-19,6.08,Declined,No
OFF2147,STU0364,COM052,2026-04-19,6.65,Declined,No
OFF2148,STU0109,COM052,2026-04-19,6.12,Declined,No
OFF2149,STU1155,COM052,2026-04-19,7.05,Accepted,Yes
OFF2150,STU0867,COM052,2026-04-19,6.25,Declined,No
OFF2151,STU0409,COM052,2026-04-19,6.5,Accepted,Yes
OFF2152,STU0244,COM052,2026-04-19,7.08,Declined,No
OFF2153,STU0829,COM052,2026-04-19,6.16,Declined,No
OFF2154,STU0261,COM052,2026-04-19,6.97,Accepted,Yes
OFF2155,STU1113,COM052,2026-04-19,6.3,Declined,No
OFF2156,STU0394,COM052,2026-04-19,6.37,Declined,No
OFF2157,STU1105,COM052,2026-04-19,6.76,Accepted,Yes
OFF2158,STU0662,COM052,2026-04-19,6.96,Accepted,Yes
OFF2159,STU0035,COM052,2026-04-19,6.17,Accepted,Yes
OFF2160,STU0618,COM052,2026-04-19,6.9,Declined,No
OFF2161,STU0565,COM052,2026-04-19,6.32,Accepted,Yes
OFF2162,STU1160,COM052,2026-04-19,6.7,Declined,No
OFF2163,STU1145,COM052,2026-04-19,6.15,Declined,No
OFF2164,STU0460,COM052,2026-04-19,6.57,Accepted,Yes
OFF2165,STU0464,COM052,2026-04-19,6.63,Accepted,Yes
OFF2166,STU0290,COM052,2026-04-19,6.16,Declined,No
OFF2167,STU0143,COM052,2026-04-19,6.49,Declined,No
OFF2168,STU0837,COM052,2026-04-19,6.78,Declined,No
OFF2169,STU0706,COM052,2026-04-19,6.88,Accepted,Yes
OFF2170,STU0842,COM052,2026-04-19,6.69,Declined,No
OFF2171,STU0020,COM052,2026-04-19,6.12,Accepted,Yes
OFF2172,STU0259,COM052,2026-04-19,6.94,Declined,No
OFF2173,STU0874,COM052,2026-04-19,6.36,Accepted,Yes
OFF2174,STU0468,COM052,2026-04-19,6.62,Declined,No
OFF2175,STU1061,COM052,2026-04-19,6.48,Declined,No
OFF2176,STU0970,COM052,2026-04-19,6.54,Declined,No
OFF2177,STU0155,COM052,2026-04-19,6.82,Accepted,Yes
OFF2178,STU0297,COM052,2026-04-19,6.45,Accepted,Yes
OFF2179,STU0379,COM052,2026-04-19,6.68,Accepted,Yes
OFF2180,STU0412,COM052,2026-04-19,6.77,Declined,No
OFF2181,STU0202,COM052,2026-04-19,6.17,Declined,No
OFF2182,STU0276,COM052,2026-04-19,6.98,Declined,No
OFF2183,STU1157,COM052,2026-04-19,6.92,Declined,No
OFF2184,STU0802,COM052,2026-04-19,6.72,Accepted,Yes
OFF2185,STU0508,COM052,2026-04-19,7.03,Declined,No
OFF2186,STU0994,COM052,2026-04-19,6.55,Declined,No
OFF2187,STU0603,COM052,2026-04-19,6.79,Declined,No
OFF2188,STU1022,COM052,2026-04-19,6.1,Declined,No
OFF2189,STU1066,COM052,2026-04-19,6.72,Declined,No
OFF2190,STU0419,COM052,2026-04-19,6.45,Declined,No
OFF2191,STU0589,COM052,2026-04-19,6.56,Accepted,Yes
OFF2192,STU0302,COM052,2026-04-19,6.43,Accepted,Yes
OFF2193,STU0064,COM052,2026-04-19,6.5,Accepted,Yes
OFF2194,STU0738,COM052,2026-04-19,6.75,Declined,No
OFF2195,STU0654,COM052,2026-04-19,6.93,Declined,No
OFF2196,STU0262,COM052,2026-04-19,6.15,Declined,No
OFF2197,STU0389,COM052,2026-04-19,6.27,Accepted,Yes
OFF2198,STU0700,COM052,2026-04-19,6.68,Accepted,Yes
OFF2199,STU0111,COM052,2026-04-19,6.44,Accepted,Yes
OFF2200,STU0014,COM052,2026-04-19,6.47,Accepted,Yes
OFF2201,STU0079,COM052,2026-04-19,7.04,Accepted,Yes
OFF2202,STU1109,COM052,2026-04-19,6.35,Declined,No
OFF2203,STU0154,COM052,2026-04-19,7.08,Accepted,Yes
OFF2204,STU0473,COM052,2026-04-19,6.22,Accepted,Yes
OFF2205,STU0805,COM052,2026-04-19,6.95,Declined,No
OFF2206,STU0377,COM052,2026-04-19,6.45,Declined,No
OFF2207,STU0258,COM052,2026-04-19,6.26,Accepted,Yes
OFF2208,STU0909,COM052,2026-04-19,6.27,Declined,No
OFF2209,STU0063,COM052,2026-04-19,6.73,Accepted,Yes
OFF2210,STU0765,COM052,2026-04-19,6.78,Accepted,Yes
OFF2211,STU0162,COM052,2026-04-19,6.78,Accepted,Yes
OFF2212,STU0121,COM052,2026-04-19,6.05,Declined,No
OFF2213,STU0327,COM052,2026-04-19,6.58,Accepted,Yes
OFF2214,STU1131,COM052,2026-04-19,6.35,Declined,No
OFF2215,STU0621,COM052,2026-04-19,6.74,Declined,No
OFF2216,STU0435,COM052,2026-04-19,7.06,Accepted,Yes
OFF2217,STU1031,COM052,2026-04-19,6.18,Accepted,Yes
OFF2218,STU0531,COM052,2026-04-19,6.89,Accepted,Yes
OFF2219,STU0331,COM052,2026-04-19,6.59,Accepted,Yes
OFF2220,STU0218,COM052,2026-04-19,6.95,Accepted,Yes
OFF2221,STU0125,COM052,2026-04-19,6.79,Accepted,Yes
OFF2222,STU0268,COM052,2026-04-19,6.69,Declined,No
OFF2223,STU0783,COM052,2026-04-19,6.15,Declined,No
OFF2224,STU0737,COM052,2026-04-19,7.01,Declined,No
OFF2225,STU0305,COM053,2025-12-19,6.45,Accepted,Yes
OFF2226,STU0077,COM053,2025-12-19,5.7,Declined,No
OFF2227,STU0867,COM053,2025-12-19,6.42,Declined,No
OFF2228,STU0417,COM053,2025-12-19,6.3,Declined,No
OFF2229,STU0516,COM053,2025-12-19,5.85,Declined,No
OFF2230,STU0282,COM053,2025-12-19,6.06,Accepted,Yes
OFF2231,STU0086,COM053,2025-12-19,6.24,Accepted,Yes
OFF2232,STU0907,COM053,2025-12-19,5.82,Declined,No
OFF2233,STU0253,COM053,2025-12-19,5.7,Declined,No
OFF2234,STU0190,COM053,2025-12-19,5.92,Declined,No
OFF2235,STU1013,COM053,2025-12-19,6.53,Declined,No
OFF2236,STU0416,COM053,2025-12-19,5.97,Declined,No
OFF2237,STU0952,COM053,2025-12-19,5.82,Declined,No
OFF2238,STU0999,COM053,2025-12-19,6.03,Declined,No
OFF2239,STU0605,COM053,2025-12-19,5.79,Declined,No
OFF2240,STU1165,COM053,2025-12-19,6.07,Declined,No
OFF2241,STU0383,COM053,2025-12-19,6.36,Declined,No
OFF2242,STU1002,COM053,2025-12-19,6.37,Declined,No
OFF2243,STU0304,COM053,2025-12-19,5.76,Declined,No
OFF2244,STU0441,COM053,2025-12-19,6.3,Accepted,Yes
OFF2245,STU0625,COM053,2025-12-19,6.26,Declined,No
OFF2246,STU0099,COM053,2025-12-19,6.0,Declined,No
OFF2247,STU0578,COM053,2025-12-19,6.11,Accepted,Yes
OFF2248,STU1160,COM053,2025-12-19,6.37,Declined,No
OFF2249,STU0618,COM053,2025-12-19,5.87,Declined,No
OFF2250,STU0966,COM053,2025-12-19,6.25,Accepted,Yes
OFF2251,STU0906,COM053,2025-12-19,5.64,Declined,No
OFF2252,STU0827,COM053,2025-12-19,5.64,Accepted,Yes
OFF2253,STU0431,COM053,2025-12-19,6.26,Accepted,Yes
OFF2254,STU0191,COM053,2025-12-19,6.4,Declined,No
OFF2255,STU0776,COM053,2025-12-19,5.7,Declined,No
OFF2256,STU1018,COM053,2025-12-19,6.31,Declined,No
OFF2257,STU0147,COM053,2025-12-19,5.92,Accepted,Yes
OFF2258,STU0669,COM053,2025-12-19,6.12,Accepted,Yes
OFF2259,STU0461,COM053,2025-12-19,6.41,Declined,No
OFF2260,STU0498,COM053,2025-12-19,6.06,Declined,No
OFF2261,STU0146,COM053,2025-12-19,5.59,Accepted,Yes
OFF2262,STU0301,COM053,2025-12-19,5.67,Declined,No
OFF2263,STU0506,COM053,2025-12-19,6.5,Declined,No
OFF2264,STU0052,COM053,2025-12-19,6.49,Declined,No
OFF2265,STU1158,COM053,2025-12-19,6.38,Declined,No
OFF2266,STU0869,COM053,2025-12-19,6.54,Accepted,Yes
OFF2267,STU0091,COM053,2025-12-19,5.64,Declined,No
OFF2268,STU0703,COM053,2025-12-19,5.7,Accepted,Yes
OFF2269,STU0221,COM053,2025-12-19,6.25,Declined,No
OFF2270,STU1169,COM053,2025-12-19,5.58,Declined,No
OFF2271,STU0023,COM053,2025-12-19,5.63,Declined,No
OFF2272,STU0802,COM053,2025-12-19,6.28,Declined,No
OFF2273,STU0169,COM053,2025-12-19,5.95,Declined,No
OFF2274,STU0916,COM053,2025-12-19,5.98,Accepted,Yes
OFF2275,STU0232,COM053,2025-12-19,6.03,Declined,No
OFF2276,STU0766,COM053,2025-12-19,5.77,Declined,No
OFF2277,STU0394,COM053,2025-12-19,5.77,Declined,No
OFF2278,STU0853,COM053,2025-12-19,5.8,Declined,No
OFF2279,STU0816,COM053,2025-12-19,5.79,Declined,No
OFF2280,STU1066,COM053,2025-12-19,6.1,Declined,No
OFF2281,STU0875,COM053,2025-12-19,6.0,Declined,No
OFF2282,STU0136,COM053,2025-12-19,6.1,Declined,No
OFF2283,STU0160,COM053,2025-12-19,6.53,Declined,No
OFF2284,STU0058,COM053,2025-12-19,6.05,Declined,No
OFF2285,STU0066,COM053,2025-12-19,5.9,Accepted,Yes
OFF2286,STU0124,COM053,2025-12-19,6.13,Declined,No
OFF2287,STU0477,COM053,2025-12-19,5.81,Declined,No
OFF2288,STU0705,COM053,2025-12-19,5.83,Accepted,Yes
OFF2289,STU0179,COM053,2025-12-19,5.95,Declined,No
OFF2290,STU0545,COM053,2025-12-19,6.09,Accepted,Yes
OFF2291,STU0351,COM053,2025-12-19,5.89,Declined,No
OFF2292,STU0713,COM053,2025-12-19,6.17,Declined,No
OFF2293,STU0348,COM053,2025-12-19,6.17,Accepted,Yes
OFF2294,STU0627,COM053,2025-12-19,6.2,Declined,No
OFF2295,STU0352,COM053,2025-12-19,5.77,Accepted,Yes
OFF2296,STU0673,COM053,2025-12-19,6.16,Accepted,Yes
OFF2297,STU0688,COM053,2025-12-19,5.6,Declined,No
OFF2298,STU0227,COM053,2025-12-19,5.71,Accepted,Yes
OFF2299,STU0940,COM053,2025-12-19,6.35,Accepted,Yes
OFF2300,STU1106,COM053,2025-12-19,5.65,Accepted,Yes
OFF2301,STU1170,COM053,2025-12-19,6.1,Declined,No
OFF2302,STU0377,COM053,2025-12-19,6.21,Declined,No
OFF2303,STU0320,COM053,2025-12-19,6.52,Declined,No
OFF2304,STU0014,COM053,2025-12-19,5.78,Accepted,Yes
OFF2305,STU0689,COM053,2025-12-19,5.85,Declined,No
OFF2306,STU0242,COM053,2025-12-19,5.91,Declined,No
OFF2307,STU0550,COM053,2025-12-19,6.11,Declined,No
OFF2308,STU1115,COM053,2025-12-19,6.41,Declined,No
OFF2309,STU0354,COM053,2025-12-19,6.46,Declined,No
OFF2310,STU0440,COM053,2025-12-19,6.25,Accepted,Yes
OFF2311,STU0945,COM053,2025-12-19,5.96,Declined,No
OFF2312,STU0807,COM053,2025-12-19,6.37,Declined,No
OFF2313,STU0062,COM053,2025-12-19,5.76,Declined,No
OFF2314,STU0154,COM053,2025-12-19,6.13,Declined,No
OFF2315,STU1157,COM053,2025-12-19,6.33,Declined,No
OFF2316,STU0610,COM053,2025-12-19,5.68,Declined,No
OFF2317,STU0296,COM053,2025-12-19,6.32,Declined,No
OFF2318,STU0468,COM053,2025-12-19,6.41,Declined,No
OFF2319,STU0423,COM053,2025-12-19,6.02,Declined,No
OFF2320,STU1052,COM053,2025-12-19,5.86,Declined,No
OFF2321,STU0373,COM053,2025-12-19,5.6,Accepted,Yes
OFF2322,STU0843,COM053,2025-12-19,6.23,Declined,No
OFF2323,STU0290,COM053,2025-12-19,6.01,Declined,No
OFF2324,STU0266,COM053,2025-12-19,5.96,Accepted,Yes
OFF2325,STU0645,COM053,2025-12-19,6.31,Declined,No
OFF2326,STU0874,COM053,2025-12-19,6.42,Declined,No
OFF2327,STU0714,COM053,2025-12-19,6.02,Declined,No
OFF2328,STU0961,COM053,2025-12-19,6.36,Declined,No
OFF2329,STU0197,COM053,2025-12-19,5.67,Declined,No
OFF2330,STU0551,COM053,2025-12-19,6.25,Accepted,Yes
OFF2331,STU0970,COM053,2025-12-19,5.73,Accepted,Yes
OFF2332,STU0207,COM053,2025-12-19,6.49,Declined,No
OFF2333,STU0412,COM053,2025-12-19,5.62,Declined,No
OFF2334,STU0153,COM053,2025-12-19,6.27,Declined,No
OFF2335,STU0389,COM053,2025-12-19,6.04,Declined,No
OFF2336,STU1084,COM053,2025-12-19,6.36,Declined,No
OFF2337,STU0125,COM053,2025-12-19,6.43,Declined,No
OFF2338,STU0515,COM053,2025-12-19,6.27,Declined,No
OFF2339,STU0998,COM053,2025-12-19,6.25,Declined,No
OFF2340,STU0007,COM053,2025-12-19,6.11,Declined,No
OFF2341,STU0364,COM053,2025-12-19,6.33,Declined,No
OFF2342,STU0360,COM053,2025-12-19,6.13,Declined,No
OFF2343,STU0542,COM053,2025-12-19,5.88,Accepted,Yes
OFF2344,STU0387,COM053,2025-12-19,6.49,Declined,No
OFF2345,STU0783,COM053,2025-12-19,5.75,Declined,No
OFF2346,STU1161,COM053,2025-12-19,5.68,Declined,No
OFF2347,STU0588,COM053,2025-12-19,5.98,Declined,No
OFF2348,STU1003,COM053,2025-12-19,6.25,Declined,No
OFF2349,STU0036,COM053,2025-12-19,6.33,Accepted,Yes
OFF2350,STU0419,COM053,2025-12-19,6.21,Accepted,Yes
OFF2351,STU0817,COM053,2025-12-19,5.65,Accepted,Yes
OFF2352,STU1077,COM053,2025-12-19,5.65,Declined,No
OFF2353,STU1071,COM053,2025-12-19,5.58,Accepted,Yes
OFF2354,STU1116,COM053,2025-12-19,6.17,Declined,No
OFF2355,STU1037,COM054,2025-11-26,6.52,Declined,No
OFF2356,STU0891,COM054,2025-11-26,6.73,Declined,No
OFF2357,STU0351,COM054,2025-11-26,6.79,Declined,No
OFF2358,STU0034,COM054,2025-11-26,6.7,Declined,No
OFF2359,STU0438,COM054,2025-11-26,6.24,Declined,No
OFF2360,STU0389,COM054,2025-11-26,6.46,Declined,No
OFF2361,STU0163,COM054,2025-11-26,6.32,Declined,No
OFF2362,STU0277,COM054,2025-11-26,6.97,Accepted,Yes
OFF2363,STU0461,COM054,2025-11-26,6.29,Declined,No
OFF2364,STU0121,COM054,2025-11-26,6.28,Declined,No
OFF2365,STU0189,COM054,2025-11-26,7.01,Declined,No
OFF2366,STU0756,COM054,2025-11-26,6.36,Declined,No
OFF2367,STU0400,COM054,2025-11-26,6.12,Accepted,Yes
OFF2368,STU0516,COM054,2025-11-26,6.8,Declined,No
OFF2369,STU0907,COM054,2025-11-26,7.04,Declined,No
OFF2370,STU0592,COM054,2025-11-26,6.8,Accepted,Yes
OFF2371,STU0242,COM054,2025-11-26,6.52,Declined,No
OFF2372,STU0201,COM054,2025-11-26,7.04,Accepted,Yes
OFF2373,STU1096,COM054,2025-11-26,6.86,Accepted,Yes
OFF2374,STU0874,COM054,2025-11-26,7.03,Accepted,Yes
OFF2375,STU0164,COM054,2025-11-26,6.71,Accepted,Yes
OFF2376,STU0589,COM054,2025-11-26,6.7,Accepted,Yes
OFF2377,STU1050,COM054,2025-11-26,6.25,Declined,No
OFF2378,STU1105,COM054,2025-11-26,6.31,Declined,No
OFF2379,STU0440,COM054,2025-11-26,6.76,Declined,No
OFF2380,STU0412,COM054,2025-11-26,7.0,Declined,No
OFF2381,STU0477,COM054,2025-11-26,6.83,Declined,No
OFF2382,STU1106,COM054,2025-11-26,6.91,Accepted,Yes
OFF2383,STU0775,COM054,2025-11-26,6.92,Accepted,Yes
OFF2384,STU0144,COM054,2025-11-26,6.77,Declined,No
OFF2385,STU0792,COM054,2025-11-26,6.88,Accepted,Yes
OFF2386,STU0952,COM054,2025-11-26,6.89,Declined,No
OFF2387,STU0956,COM054,2025-11-26,6.36,Declined,No
OFF2388,STU0111,COM054,2025-11-26,7.0,Declined,No
OFF2389,STU0001,COM054,2025-11-26,6.16,Declined,No
OFF2390,STU0476,COM054,2025-11-26,7.01,Declined,No
OFF2391,STU1091,COM054,2025-11-26,6.11,Accepted,Yes
OFF2392,STU0218,COM054,2025-11-26,6.58,Declined,No
OFF2393,STU1031,COM054,2025-11-26,6.12,Declined,No
OFF2394,STU0673,COM054,2025-11-26,6.35,Declined,No
OFF2395,STU0354,COM054,2025-11-26,7.0,Declined,No
OFF2396,STU0644,COM054,2025-11-26,6.49,Declined,No
OFF2397,STU0207,COM054,2025-11-26,6.96,Accepted,Yes
OFF2398,STU0596,COM054,2025-11-26,6.84,Accepted,Yes
OFF2399,STU0909,COM054,2025-11-26,6.79,Declined,No
OFF2400,STU0251,COM054,2025-11-26,6.41,Declined,No
OFF2401,STU0066,COM054,2025-11-26,6.18,Declined,No
OFF2402,STU0431,COM054,2025-11-26,7.08,Declined,No
OFF2403,STU0618,COM054,2025-11-26,6.19,Declined,No
OFF2404,STU1165,COM054,2025-11-26,6.32,Declined,No
OFF2405,STU0503,COM054,2025-11-26,6.6,Accepted,Yes
OFF2406,STU0965,COM054,2025-11-26,6.16,Declined,No
